"","lat","lon","cpue.mt.skqm","year"
"41",29.1283333333333,-92.7885,0.000605095924068817,2003
"42",29.1651666666667,-92.9395,0.0146335758580784,2003
"43",28.8995,-92.9051666666667,0.000350142993757735,2003
"44",28.6475,-92.8346666666667,0.0102031409740079,2003
"45",28.4915,-92.4281666666667,0.0224303404585751,2003
"46",28.4673333333333,-92.4216666666667,0.0146081185212216,2003
"47",28.5393333333333,-92.3965,0.0206543289265169,2003
"48",28.9573333333333,-92.4215,0.00051549949737912,2003
"49",29.1188333333333,-92.192,0.000526293199453609,2003
"50",29.128,-92.1085,0.00214026624585766,2003
"51",29.149,-92.2651666666667,0.00763385166077555,2003
"52",29.1658333333333,-92.418,0.00153361738615118,2003
"53",28.9105,-92.514,0.00389334350438923,2003
"54",28.9261666666667,-92.23,0.00194413761942569,2003
"55",28.6411666666667,-91.7013333333333,0.00038494240627766,2003
"56",28.5306666666667,-91.4133333333333,0.00372624458642352,2003
"57",28.3236666666667,-91.1378333333333,0.00420049235968838,2003
"58",28.205,-91.014,0.00291535292857406,2003
"59",28.4568333333333,-91.423,0.000357983300062518,2003
"60",28.5485,-91.1436666666667,0.000324530476160227,2003
"61",28.6075,-91.061,0.00113401953151769,2003
"62",28.6403333333333,-91.2855,0.000253257721869162,2003
"63",28.8848333333333,-91.3271666666667,0.000317081705901092,2003
"64",28.3158333333333,-91.1161666666667,0.00393732572360224,2003
"65",28.4196666666667,-90.7281666666667,0.00488070610701142,2003
"66",28.5031666666667,-90.9283333333333,0.00159175188731011,2003
"67",28.561,-91.0311666666667,0.000953088453358611,2003
"68",28.6083333333333,-90.9401666666667,0.00209527738107499,2003
"69",28.631,-90.8598333333333,0.00251613319059969,2003
"70",28.6011666666667,-91.0908333333333,0.000788596228073852,2003
"71",28.6493333333333,-90.4851666666667,0.0125034274392721,2003
"72",28.7673333333333,-90.2513333333333,0.00207972732699542,2003
"73",28.7191666666667,-90.0626666666667,0.00322691080773914,2003
"74",28.9753333333333,-89.5638333333333,0.029215546320879,2003
"75",28.9493333333333,-89.5996666666667,0.0034721079902252,2003
"76",30.1681666666667,-88.4896666666667,0.000228379491277741,2003
"77",30.0051666666667,-88.437,0.00379069654115712,2003
"78",30.0913333333333,-88.4006666666667,0.0254781320440517,2003
"79",30.138,-88.2355,0.0279790405230722,2003
"80",30.029,-88.3185,0.00824947192575032,2003
"81",30.1651666666667,-88.6401666666667,0.000659294639206143,2003
"82",29.9725,-88.458,0.00299806101306039,2003
"83",29.9001666666667,-88.5291666666667,0.000598839842532746,2003
"84",29.943,-88.4245,0.00212092948232044,2003
"85",29.9031666666667,-88.0843333333333,0.261262764519659,2003
"86",29.0738333333333,-88.9185,0.00481076021124205,2003
"87",29.0976666666667,-88.9466666666667,0.053237274170113,2003
"88",29.1281666666667,-88.9208333333333,0.00534774188720519,2003
"89",29.3205,-88.8343333333333,0.0108850461885785,2003
"90",29.3615,-88.8233333333333,0.010205601457613,2003
"91",29.3863333333333,-88.765,0.0367491952473132,2003
"92",29.4551666666667,-88.7818333333333,0.000287307608495941,2003
"93",29.4876666666667,-88.6383333333333,0.00609014788501162,2003
"94",29.56,-88.505,0.0069181722816131,2003
"95",29.4703333333333,-88.5175,0.0149450025809908,2003
"96",29.4398333333333,-88.5185,0.00697610819973883,2003
"97",29.5333333333333,-88.6031666666667,0.0153977340109553,2003
"98",29.356,-88.6973333333333,0.00108080180179632,2003
"99",29.3983333333333,-88.7538333333333,0.00289150349097971,2003
"100",29.752,-88.7781666666667,0.0338251061414072,2003
"101",29.7775,-88.6263333333333,0.0260562279281752,2003
"102",29.7896666666667,-88.6075,0.000477209431072903,2003
"103",29.7605,-88.5271666666667,0.00202213275303264,2003
"104",30.1161666666667,-88.2706666666667,0.00470421188432471,1996
"105",30.012,-88.434,0.0042158674986129,1996
"106",30.065,-88.2325,0.0102979439812577,1996
"107",29.8996666666667,-88.3346666666667,0.0013687098136188,1997
"108",30.1675,-88.2976666666667,0.00844807560072684,1991
"109",30.1433333333333,-88.3116666666667,0.00199094693410364,1991
"110",30.0991666666667,-88.0935,0.0226900521972124,1991
"111",29.9846666666667,-88.1871666666667,0.0270592876056821,1991
"112",29.9633333333333,-88.1326666666667,0.00956955175531733,1991
"113",30.2208333333333,-88.1501666666667,0.0763302667385622,1991
"114",30.1726666666667,-88.2401666666667,0.0183927089383953,1991
"115",30.1673333333333,-88.2946666666667,0.0172845021588185,1991
"116",30.1565,-88.2771666666667,0.0260850761835578,1991
"117",29.0621666666667,-88.9781666666667,0.0114174673689288,1994
"118",29.1216666666667,-88.9493333333333,0.00491843487715637,1994
"119",29.3015,-88.864,0.0227875651364572,1994
"120",29.3985,-88.6958333333333,0.00193488498107058,1994
"121",29.5616666666667,-88.6083333333333,0.0281702391132984,1994
"122",29.6488333333333,-88.5016666666667,0.0340334814240246,1994
"123",29.5835,-88.5831666666667,0.0239880096277572,1994
"124",30.1226666666667,-88.6138333333333,0.0265049307755616,1994
"125",28.366,-94.6163333333333,0.0158822273763608,2002
"126",28.3268333333333,-94.605,0.00730917153011912,2002
"127",28.2913333333333,-94.5855,0.00300551073761671,2002
"128",27.9341666666667,-94.4663333333333,0.013000236199314,2002
"129",28.4628333333333,-93.9616666666667,0.00406466806323248,2002
"130",28.4038333333333,-94.3041666666667,0.00388827463198203,2002
"131",28.3768333333333,-94.2966666666667,0.00384106554647305,2002
"132",29.0065,-94.5515,0.00597501936239533,2002
"133",28.8486666666667,-94.5018333333333,0.00170845099746377,2002
"134",28.7233333333333,-94.0833333333333,0.00726818144451366,2002
"135",28.6433333333333,-93.7988333333333,0.0416726358778493,2002
"136",28.595,-93.603,0.00802553933125029,2002
"137",28.6776666666667,-93.6983333333333,0.058632824390143,2002
"138",28.5763333333333,-94.0543333333333,0.0104556793859089,2002
"139",28.9393333333333,-93.8995,0.00438736156202221,2002
"140",28.941,-93.9293333333333,0.00372060635793607,2002
"141",29.3411666666667,-93.1488333333333,0.00199257467625821,2002
"142",28.737,-93.4103333333333,0.000835357647759081,2002
"143",28.6575,-93.324,0.0192307253723539,2002
"144",28.605,-93.578,0.0731314099255,2002
"145",28.4316666666667,-93.5271666666667,0.0148034496681574,2002
"146",28.3875,-93.5301666666667,0.00652491918316409,2002
"147",28.361,-93.533,0.00413961585326125,2002
"148",28.3038333333333,-93.3151666666667,0.000602213165865628,2002
"149",28.2271666666667,-93.2688333333333,0.000838168582215774,2002
"150",28.233,-93.2676666666667,0.121591863475104,2002
"151",28.2178333333333,-93.2596666666667,0.00540074532409522,2002
"152",28.5118333333333,-93.0846666666667,0.00372061164455969,2002
"153",28.4946666666667,-93.0681666666667,0.00143362666561474,2002
"154",28.7801666666667,-92.8996666666667,0.195651703799427,2002
"155",28.8428333333333,-93.099,0.000632736403635818,2002
"156",28.864,-93.0958333333333,0.000965111121127021,2002
"157",28.9475,-92.2608333333333,6.66164494371948e-05,2002
"158",28.8346666666667,-92.5071666666667,0.000126936679860953,2002
"159",28.8081666666667,-92.3625,0.00426743887445931,2002
"160",28.5676666666667,-92.8443333333333,0.00599436135584078,2002
"161",28.1945,-93.014,0.000482456609628301,2002
"162",28.4936666666667,-92.0656666666667,0.0176952574425382,2002
"163",28.6686666666667,-92.0306666666667,0.000772682371608782,2002
"164",28.6838333333333,-91.4176666666667,0.000373503073570872,2002
"165",28.637,-91.4096666666667,0.000891551363368222,2002
"166",28.2735,-91.4316666666667,0.00914185905918223,2002
"167",28.2283333333333,-91.2083333333333,0.00441247845654379,2002
"168",28.4678333333333,-91.514,0.0028807819952428,2002
"169",28.5098333333333,-91.5131666666667,0.00186930107306506,2002
"170",28.427,-91.1625,0.00102828639485548,2002
"171",28.5811666666667,-91.0965,0.00057818577735688,2002
"172",28.526,-91.0508333333333,0.00283950401371248,2002
"173",28.464,-90.789,0.00118397616622173,2002
"174",28.438,-91.0068333333333,0.000658617794230317,2002
"175",28.5093333333333,-91.0371666666667,0.00158627625299923,2002
"176",28.5548333333333,-91.0863333333333,0.00112737817498139,2002
"177",28.6323333333333,-91.1603333333333,0.00128614833635829,2002
"178",28.5436666666667,-90.5348333333333,0.000374744986642325,2002
"179",28.5503333333333,-90.477,0.00159838362864351,2002
"180",28.4436666666667,-90.2015,0.22651558481441,2002
"181",28.5405,-90.3735,0.00239915980890873,2002
"182",28.5811666666667,-90.4871666666667,0.000965634472524351,2002
"183",29.0868333333333,-89.7223333333333,0.00355248094301998,2002
"184",29.011,-89.5995,0.094031960566109,2002
"185",28.9571666666667,-89.5436666666667,0.00317671942197686,2002
"186",29.1778333333333,-88.9193333333333,0.0014954713328666,2002
"187",29.1033333333333,-88.9593333333333,0.00564371746670328,2002
"188",29.3528333333333,-88.3996666666667,0.00116230710225419,2002
"189",29.3161666666667,-88.3855,0.0101171397893957,2002
"190",29.262,-88.5163333333333,0.00915671138512094,2002
"191",29.791,-88.2156666666667,0.0145024753513293,2002
"192",29.7465,-88.262,0.134910895966511,2002
"193",29.7536666666667,-88.2615,0.0745359546067702,2002
"194",29.99,-88.2116666666667,0.00120704953280795,2002
"195",30.0616666666667,-88.1901666666667,0.00803815592692255,2002
"196",29.9865,-88.2268333333333,0.00318964771315451,2002
"197",30.1623333333333,-88.2686666666667,0.0015546957194267,2002
"198",30.1298333333333,-87.9846666666667,0.0236109593803969,2002
"199",28.447,-94.6258333333333,0.0865111850882089,2004
"200",28.4265,-94.6071666666667,0.0645087669962152,2004
"201",28.695,-94.5025,0.0263384456486784,2004
"202",28.3875,-94.5098333333333,0.0728365498591627,2004
"203",28.3443333333333,-94.4976666666667,0.0560203430066309,2004
"204",28.3518333333333,-94.2208333333333,0.0419126186174624,2004
"205",28.3163333333333,-94.2003333333333,0.0555437457180092,2004
"206",28.2798333333333,-94.1746666666667,0.0913572020271354,2004
"207",28.246,-94.1401666666667,0.0433111464335749,2004
"208",27.9445,-94.6056666666667,0.010340377741976,2004
"209",28.1568333333333,-94.2018333333333,0.0157325761111654,2004
"210",28.1191666666667,-94.1866666666667,0.004887186392643,2004
"211",28.0931666666667,-94.174,0.002246450215264,2004
"212",27.941,-94.1753333333333,0.0427914821365338,2004
"213",28.2743333333333,-93.8578333333333,0.0271113879086536,2004
"214",28.3183333333333,-93.874,0.00977461585680865,2004
"215",28.35,-93.8786666666667,0.0216838544625967,2004
"216",28.5475,-93.9705,0.012824762025696,2004
"217",28.5655,-93.9776666666667,0.0526023184607727,2004
"218",28.5215,-94.0633333333333,0.0884752693961403,2004
"219",28.41,-93.9598333333333,0.0416556053304958,2004
"220",28.3743333333333,-93.9485,0.0223398679532857,2004
"221",28.2043333333333,-93.7313333333333,0.00542947239129269,2004
"222",28.166,-93.731,0.0121507406059637,2004
"223",29.2433333333333,-93.77,0.00261844455939736,2004
"224",29.3013333333333,-93.9223333333333,0.0128391142285565,2004
"225",29.2748333333333,-94.0128333333333,0.00191124401670734,2004
"226",29.2331666666667,-94.0045,0.000362846849907984,2004
"227",29.1996666666667,-93.765,0.00416030089213997,2004
"228",29.236,-93.7526666666667,0.000913040944195249,2004
"229",29.3745,-93.358,0.000643023580007518,2004
"230",29.1556666666667,-93.1068333333333,0.0076473528066887,2004
"231",29.1215,-92.7193333333333,0.00560929954752934,2004
"232",29.1815,-92.6455,0.000951960798203161,2004
"233",29.0333333333333,-92.4561666666667,0.00732962224144293,2004
"234",28.9513333333333,-92.3103333333333,0.00170355192469046,2004
"235",28.8978333333333,-92.2496666666667,0.00397809777722682,2004
"236",28.7925,-92.2406666666667,0.00298891505128733,2004
"237",28.831,-92.3703333333333,0.0018290783192661,2004
"238",28.816,-92.9155,0.00605132417579275,2004
"239",28.6093333333333,-92.8495,0.00773765236449052,2004
"240",28.655,-92.755,0.00197415246092296,2004
"241",28.6793333333333,-92.7663333333333,0.00856736461741103,2004
"242",28.5381666666667,-93.2746666666667,0.0473637584779015,2004
"243",28.5741666666667,-93.3038333333333,0.215838396992894,2004
"244",28.6066666666667,-93.309,0.0634550140788931,2004
"245",28.8255,-93.1521666666667,0.0323859687013708,2004
"246",28.9683333333333,-93.4821666666667,0.00244952668191157,2004
"247",28.6955,-93.4908333333333,0.00752662297588381,2004
"248",28.6556666666667,-93.6938333333333,0.0212279437569664,2004
"249",28.6471666666667,-93.7896666666667,0.141251869272352,2004
"250",28.592,-93.8816666666667,0.0604713052682617,2004
"251",28.4715,-93.6051666666667,0.0240357128182464,2004
"252",28.4808333333333,-93.4363333333333,0.0431480464569267,2004
"253",28.469,-93.433,0.0162919965233645,2004
"254",28.6728333333333,-93.5318333333333,0.0716525023935784,2004
"255",28.0748333333333,-93.102,0.107832978624306,2004
"256",28.2433333333333,-93.2555,0.00540014923717654,2004
"257",28.2845,-93.2723333333333,0.00395308812662284,2004
"258",28.4346666666667,-92.7711666666667,0.0044472798887181,2004
"259",28.474,-92.7658333333333,0.0058549582310048,2004
"260",28.9065,-91.964,0.00138713152215342,2004
"261",28.9021666666667,-91.6926666666667,0.00163834527451609,2004
"262",28.7228333333333,-91.577,0.00225284155062398,2004
"263",28.6125,-91.5485,0.0513077577620785,2004
"264",28.6186666666667,-91.4825,0.295781457999737,2004
"265",28.5395,-91.436,0.0163432369210503,2004
"266",28.4408333333333,-91.196,0.00140800133707478,2004
"267",28.2781666666667,-91.4191666666667,0.00493873621780576,2004
"268",28.1838333333333,-91.8085,0.00334684521123775,2004
"269",28.2451666666667,-92.1628333333333,0.00721590205902439,2004
"270",28.2088333333333,-92.1461666666667,0.0029621049209521,2004
"271",28.5588333333333,-90.7775,0.00526008553357058,2004
"272",28.5871666666667,-91.342,0.000975999113599396,2004
"273",28.647,-91.4466666666667,0.000432887968138328,2004
"274",28.3886666666667,-91.628,0.0133286080250133,2004
"275",28.352,-91.6116666666667,0.00126551756320356,2004
"276",28.281,-90.8741666666667,0.00180059018587298,2004
"277",28.527,-90.745,0.0150756027236781,2004
"278",28.546,-90.778,0.00383329944552972,2004
"279",28.1825,-90.3941666666667,0.0155513573325861,2004
"280",28.4605,-90.067,0.123143921778938,2004
"281",28.2285,-90.3003333333333,0.00670974895151762,2004
"282",30.1306666666667,-88.2046666666667,0.00435787530037211,2004
"283",30.0143333333333,-88.2308333333333,0.0128334856638475,2004
"284",29.9808333333333,-88.2511666666667,0.000711738168501167,2004
"285",29.9525,-88.2548333333333,0.0172125812280369,2004
"286",30.0013333333333,-88.1505,0.00631938002620206,2004
"287",30.0263333333333,-88.1516666666667,0.0110328170022357,2004
"288",28.8911666666667,-90.6708333333333,0.0236838218398237,1989
"289",28.8923333333333,-90.6648333333333,0.00438420926754768,1989
"290",28.5691666666667,-90.872,0.0101543270251951,1989
"291",28.5628333333333,-90.8826666666667,0.00361511686324772,1989
"292",28.5173333333333,-90.6035,0.000819250314866292,1989
"293",28.6453333333333,-90.8831666666667,0.0192984269230885,1989
"294",28.6833333333333,-91.031,0.0110458267132211,1989
"295",28.8205,-91.352,0.00144848105617996,1989
"296",28.5711666666667,-91.3175,0.00264333556234755,1989
"297",28.9671666666667,-89.8948333333333,0.0772149316451013,1989
"298",29.0575,-89.6756666666667,0.265737719735443,1989
"299",29.037,-89.6511666666667,0.0667545918225994,1989
"300",28.972,-89.949,0.0607678846466771,1989
"301",30.025,-88.1825,0.00290662272994367,2000
"302",29.9986666666667,-88.1891666666667,0.00323207450226347,2000
"303",29.9416666666667,-88.3198333333333,0.00097519007270316,2000
"304",30.1203333333333,-88.2963333333333,0.00241604944310711,2000
"305",30.0403333333333,-88.299,0.00875786668927613,2000
"306",30.1891666666667,-88.2566666666667,0.000984097104762137,2000
"307",30.0388333333333,-88.192,0.00887029593638067,2000
"308",30.069,-88.2088333333333,0.0137526403449172,2000
"309",30.0058333333333,-88.7258333333333,0.00199813907997156,1996
"310",29.9506666666667,-88.6966666666667,0.00112653952341985,1996
"311",29.9248333333333,-88.7223333333333,0.000616679118914528,1996
"312",30.1135,-88.689,0.00602488556032975,1996
"313",30.1025,-88.6658333333333,0.00954861379478678,1996
"314",30.0946666666667,-88.6853333333333,0.00768262891286636,1996
"315",30.0703333333333,-88.692,0.00237887646246975,1996
"316",30.1338333333333,-88.686,0.00121105258319462,1996
"317",30.1155,-88.6751666666667,0.00333340946480829,1996
"318",30.1428333333333,-88.7205,0.00200425813523467,1996
"319",30.0553333333333,-88.512,0.000491626284278455,1996
"320",29.958,-88.4508333333333,0.00549643336278003,1996
"321",29.9345,-88.4283333333333,0.00731260293684231,1996
"322",29.914,-88.3955,0.00671676044885508,1996
"323",29.8875,-88.4531666666667,0.014359819054116,1996
"324",29.858,-88.3758333333333,0.0168829320262537,1996
"325",29.8416666666667,-88.3265,0.00786179169990828,1996
"326",29.7893333333333,-88.2698333333333,0.0117655559204504,1996
"327",29.7198333333333,-88.265,0.244163153184674,1996
"328",29.5583333333333,-88.22,0.00421663239774065,1996
"329",29.4948333333333,-88.2291666666667,0.0501644255555869,1996
"330",29.5105,-88.2883333333333,0.0194029381061996,1996
"331",29.5683333333333,-88.2983333333333,0.0146609595366854,1996
"332",29.6308333333333,-88.2985,0.00372377668904987,1996
"333",29.7255,-88.3468333333333,0.00601521932334126,1996
"334",29.786,-88.3865,0.00365873652731438,1996
"335",29.8195,-88.3878333333333,0.00221040826904051,1996
"336",29.8468333333333,-88.4085,0.00613434497483366,1996
"337",29.8781666666667,-88.4158333333333,0.00515518426266483,1996
"338",30.1931666666667,-88.419,0.00288181172306995,1994
"339",30.1286666666667,-88.2911666666667,0.000537330192020837,1994
"340",29.9538333333333,-88.2433333333333,0.00833659778636388,1994
"341",30.1621666666667,-88.1501666666667,0.0110502696736028,1994
"342",30.1615,-88.0983333333333,0.0347896416087216,1993
"343",30.1321666666667,-88.117,0.0280813851374425,1993
"344",30.1131666666667,-88.1363333333333,0.0233131734491368,1993
"345",30.073,-88.208,0.00165725024409948,1993
"346",30.0536666666667,-88.2215,0.000562922360020419,1993
"347",30.0591666666667,-88.201,0.000588116540934138,1993
"348",30.096,-88.181,0.000847382296154977,1993
"349",30.1581666666667,-88.1118333333333,0.0402404211412169,1993
"350",30.158,-88.1061666666667,0.169136866145144,1993
"351",30.1355,-88.1223333333333,0.0270214228552885,1993
"352",30.1101666666667,-88.1403333333333,0.00130500281704858,1993
"353",30.0635,-88.1468333333333,0.00321354361386313,1993
"354",30.1226666666667,-88.14,0.0322002671751309,1993
"355",30.1415,-88.1483333333333,0.0247572587273118,1993
"356",30.152,-88.1275,0.00551545103582153,1993
"357",30.1605,-88.096,0.00103095708692923,1993
"358",30.15,-88.1,0.0162216280562097,1993
"359",30.1131666666667,-88.1363333333333,0.013584007467822,1993
"360",30.0926666666667,-88.1918333333333,0.00512603815009447,1993
"361",30.0988333333333,-88.1843333333333,0.00079992631797119,1993
"362",30.162,-88.1135,0.0174819665872399,1993
"363",30.1571666666667,-88.1038333333333,0.359243880220141,1993
"364",30.1333333333333,-88.1205,0.017899547851446,1993
"365",30.1101666666667,-88.136,0.0200659810537867,1993
"366",30.0873333333333,-88.1463333333333,0.000482043496025766,1993
"367",30.0625,-88.1456666666667,0.000453887234478176,1993
"368",30.0395,-88.155,0.0739652032364069,1993
"369",30.1225,-88.1456666666667,0.0105063976462288,1993
"370",30.1463333333333,-88.1525,0.0129111270243545,1993
"371",30.1563333333333,-88.1298333333333,0.00339893926332454,1993
"372",30.1371666666667,-88.3635,0.00265445418398711,1993
"373",30.0446666666667,-88.3998333333333,0.0032352773600153,1993
"374",29.9751666666667,-88.226,0.00606445385649083,1993
"375",30.1828333333333,-88.2648333333333,0.0050862968620336,1993
"376",30.1073333333333,-88.2181666666667,0.00268410142148069,1993
"377",30.1665,-88.3008333333333,0.00529978112676769,1994
"378",30.0253333333333,-88.469,0.0010032626068544,1994
"379",30.0355,-88.4203333333333,0.00318132291734211,1994
"380",30.0673333333333,-88.414,0.00310107471506322,1994
"381",30.1506666666667,-88.2086666666667,0.0120290548265703,1994
"382",30.0736666666667,-88.154,0.0550483562581281,1995
"383",30.1528333333333,-88.2496666666667,0.00158203860422203,1995
"384",29.127,-89.8118333333333,0.00521306577223522,1994
"385",29.0503333333333,-89.8043333333333,0.181159820636547,1994
"386",29.0653333333333,-89.6808333333333,0.00450867617099464,1994
"387",29.068,-89.6506666666667,0.00890971628939755,1994
"388",29.0883333333333,-89.644,0.0106920361466219,1994
"389",29.1313333333333,-89.6325,0.154707299176144,1994
"390",29.1505,-89.6133333333333,0.0117991042537501,1994
"391",29.0376666666667,-89.563,0.0162297881303604,1994
"392",29.012,-89.5615,0.00410869266075015,1994
"393",29.035,-89.5643333333333,0.00842092740531816,1994
"394",29.0405,-89.5593333333333,0.00752296757477142,1994
"395",29.017,-89.5963333333333,0.0383442016703129,1994
"396",29.0081666666667,-89.6148333333333,0.00580067978261507,1994
"397",28.9798333333333,-89.6261666666667,0.00464182323487706,1994
"398",29.0205,-89.6198333333333,0.0117703303234663,1994
"399",29.0566666666667,-89.6076666666667,0.0207375721084234,1994
"400",29.0701666666667,-89.5961666666667,0.0218442329335533,1994
"401",29.0878333333333,-89.592,0.00149202882033486,1994
"402",29.013,-89.5646666666667,0.00448139057521117,1994
"403",28.9783333333333,-89.563,0.0129205669151837,1994
"404",28.9991666666667,-89.5496666666667,0.12827505300369,1994
"405",29.4093333333333,-88.7336666666667,0.00630949940714603,1998
"406",29.8296666666667,-88.4408333333333,0.00387566257933353,1998
"407",29.9,-88.5343333333333,0.0103119082322133,1998
"408",29.8563333333333,-88.5403333333333,0.00612716919031928,1998
"409",29.9653333333333,-88.4616666666667,0.00391938597516066,1998
"410",29.5256666666667,-88.445,0.00747348519105039,2000
"411",29.775,-88.4085,0.0017839086439572,2000
"412",29.7165,-88.5421666666667,0.0336534811621814,2000
"413",29.9075,-88.7893333333333,0.000290454764355539,2000
"414",30.0365,-88.4381666666667,0.00635054356422897,2000
"415",30.073,-88.4648333333333,7.65241861115097e-05,2000
"416",29.173,-92.3088333333333,0.000445133218307081,2000
"417",29.7978333333333,-88.8188333333333,0.00318103950666083,2000
"418",29.7013333333333,-88.0133333333333,0.0368811924531119,2004
"419",29.5955,-88.1298333333333,0.0710878284727199,2004
"420",28.6743333333333,-94.3908333333333,0.0177185369026787,2004
"421",28.577,-94.6295,0.00943062580928425,2004
"422",28.9028333333333,-94.3675,0.0410245017222806,2004
"423",28.7958333333333,-94.2355,0.00736886650905185,2004
"424",28.7698333333333,-94.2341666666667,0.0155133056671834,2004
"425",28.9378333333333,-93.9363333333333,0.00325063565696129,2004
"426",28.5965,-93.992,0.0771605770718406,2004
"427",28.7646666666667,-93.8586666666667,0.012850637009139,2004
"428",28.4548333333333,-94.0851666666667,0.0303660836260677,2004
"429",28.4245,-94.0841666666667,0.012632991963325,2004
"430",28.4916666666667,-93.9281666666667,0.00812687663641119,2004
"431",28.508,-93.9258333333333,0.00526197709103279,2004
"432",28.5788333333333,-93.8048333333333,0.059000411313173,2004
"433",28.5048333333333,-93.5646666666667,0.00270770470962493,2004
"434",28.598,-93.625,0.00399880278739166,2004
"435",28.67,-93.6568333333333,0.0229850854281698,2004
"436",28.6468333333333,-93.434,0.0554591735961723,2004
"437",28.5233333333333,-93.7693333333333,0.0773007237330428,2004
"438",28.4285,-93.5598333333333,0.0125051244614819,2004
"439",28.3876666666667,-93.5501666666667,0.0101756052164536,2004
"440",28.7888333333333,-92.9568333333333,0.0272747460312106,2004
"441",28.8483333333333,-92.8846666666667,0.014250353306961,2004
"442",28.8936666666667,-93.0096666666667,0.692937648653338,2004
"443",28.8153333333333,-93.108,0.00496199323794543,2004
"444",28.7715,-93.0573333333333,0.00320874581451462,2004
"445",28.8035,-93.0776666666667,0.0227021136648171,2004
"446",28.7161666666667,-92.9198333333333,0.00981916159579955,2004
"447",29.188,-93.7001666666667,0.003142841110207,2004
"448",29.3005,-92.8926666666667,0.00619255644335968,2004
"449",29.2648333333333,-92.8885,0.00572700509872729,2004
"450",28.6823333333333,-92.7818333333333,0.0197337369693487,2004
"451",28.497,-92.4626666666667,0.001455383690276,2004
"452",28.4553333333333,-92.4548333333333,0.0064607917051256,2004
"453",28.6701666666667,-92.021,0.0100592176487327,2004
"454",28.2991666666667,-91.37,0.00199424820979094,2004
"455",28.571,-90.7045,0.00780463959797601,2004
"456",28.3361666666667,-90.6253333333333,0.012791396691212,2004
"457",28.4331666666667,-91.0098333333333,0.00142652165154084,2004
"458",28.5846666666667,-91.036,0.00244956235180273,2004
"459",28.5705,-90.912,0.00194464545067792,2004
"460",28.681,-90.3001666666667,0.0146791575962504,2004
"461",28.8776666666667,-89.7503333333333,0.00374500263891605,2004
"462",29.0275,-89.62,0.0070283520004779,2004
"463",28.8646666666667,-89.6913333333333,0.0816056226634753,2004
"464",30.1851666666667,-88.4041666666667,6.46379450163205e-05,2004
"465",29.9873333333333,-88.2223333333333,0.0199155199484098,1998
"466",30.0358333333333,-88.1888333333333,0.00347896819753321,1998
"467",29.8308333333333,-88.2535,0.00197322875318005,1998
"468",30.0558333333333,-88.1976666666667,0.00739320060417106,1998
"469",30.094,-88.1028333333333,0.00353763363436674,1998
"470",30.1321666666667,-88.265,0.000328902873408356,1998
"471",30.1493333333333,-88.0048333333333,0.000162204087317045,1998
"472",28.2105,-94.684,0.00531315137063922,1998
"473",28.1601666666667,-94.6728333333333,0.00640259206949272,1998
"474",28.201,-94.6858333333333,0.0105410311299293,1998
